movieId,tmdbId,title,release_date,genres,overview,popularity,runtime,tagline,vote_average,vote_count,original_language,backdrop_path,poster_path,keywords
111781.0,177677.0,Missão: Impossível - Nação Secreta,2015.0,Ação|Aventura,"O agente do IMF Ethan Hunt e sua equipe enfrentam uma das missões mais difíceis: erradicar o Sindicato, uma organização secreta internacional de assassinos profissionais que está determinada a destruir o IMF.",37.26,131.0,Situação extrema. Medidas extremas.,7.2,6961.0,en,/eR20N1flPCQyp9HzpxlTcxgDAO7.jpg,/fxL6ktSUDejDq9Ni6UsoY73DC2I.jpg,k470
113345.0,76757.0,O Destino de Júpiter,2015.0,Ficção científica|Fantasia|Ação|Aventura,"Jupiter Jones é a descendente de uma linhagem que a coloca como a próxima ocupante do posto de Rainha do Universo. Sem saber disto, ela segue sua vida pacata trabalhando como empregada doméstica nos Estados Unidos, país onde vive após deixar a Rússia. Um dia, ela recebe a visita de Caine, um ex-militar alterado geneticamente que tem por missão protegê-la a todo custo e levá-la para assumir seu lugar de direito.",64.54,124.0,Expanda o seu universo.,5.4,5640.0,en,/lGD5itDKjoOYXaVXVmGgubWMB7M.jpg,/u1p4Fw1nqYOQcRgD63sJmX3ZjgU.jpg,
115713.0,264660.0,Ex_Machina: Instinto Artificial,2015.0,Drama|Ficção científica,"Um jovem programador chamado Caleb ganha um concurso e recebe a oportunidade de testar uma inteligência artificial criada por Nathan, um brilhante e recluso bilionário. Mas conforme os testes progridem, Caleb descobre que essa inteligência artificial é tão sofisticada e imprevisível que ele não sabe mais em quem confiar.",24.046,108.0,Não há nada mais humano que o desejo de sobreviver.,7.6,10636.0,en,/uqOuJ50EtTj7kkDIXP8LCg7G45D.jpg,/hfpnFtgcYom9Gk9s1IyWiovpZYg.jpg,k6054|k14544
117466.0,205775.0,No Coração do Mar,2015.0,Thriller|Drama|Aventura|Ação|História,"No inverno de 1820, Essex, um navio baleeiro de Nova Inglaterra, foi atacado por algo inacreditável: uma baleia com um tamanho e determinação gigantescas e um sentido de vingança praticamente humano. Adaptação da obra de Nathaniel Philbrick, este filme narra as lancinantes consequências deste terrível encontro, com a tripulação a ser levada ao seu limite e forçada a fazer o impensável para sobreviver. Enfrentando tempestades, fome, pânico e o desespero, os homens vão colocar em causa a suas crenças mais profundas, desde o valor real das suas vidas à moralidade do seu ofício, enquanto o capitão procura uma saída no mar imenso e o imediato Owen Chase, uma maneira de destruir a gigantesca baleia.",21.013,122.0,Baseado na incrível história real que inspirou Moby-Dick.,6.7,3211.0,en,/fZCme3QpqXg1Y8T7xNl7kkatBNr.jpg,/v0f6zLv2TwhscRFDRnbcw8McBeI.jpg,k236|k9672
117529.0,135397.0,Jurassic World: O Mundo dos Dinossauros,2015.0,Ação|Aventura|Ficção científica|Thriller,"O Jurassic Park, localizado na ilha Nublar, enfim está aberto ao público. Com isso, as pessoas podem conferir shows acrobáticos com dinossauros e até mesmo fazer passeios bem perto deles, já que agora estão domesticados. Entretanto, a equipe chefiada pela doutora Claire passa a fazer experiências genéticas com estes seres, de forma a criar novas espécies. Uma delas adquire inteligência bem mais alta, logo se tornando uma grande ameaça para a existência humana.",107.313,125.0,O parque está aberto.,6.7,17291.0,en,/yOCRqvrRrxbs5FYq2pX1KtLJwmR.jpg,/dsnQBbJ9FM68uibzVxlknFcyFYJ.jpg,
117895.0,294254.0,Maze Runner: Prova de Fogo,2015.0,Ficção científica|Ação|Thriller|Aventura,"Após escapar do labirinto, Thomas (Dylan O'Brien) e os garotos que o acompanharam em sua fuga da Clareira precisam agora lidar com uma realidade bem diferente: a superfície da Terra foi queimada pelo sol e eles precisam lidar com criaturas disformes chamadas Cranks, que desejam devorá-los vivos.",114.545,131.0,O labirinto foi apenas o começo.,6.7,8450.0,en,/4mcOCiR06dqQ5eoEJcG3zvonjOa.jpg,/zpdGT57Rn3mAZsNOkeDeINB6L9v.jpg,k818|k12377|k18034
120466.0,198184.0,Chappie,2015.0,Crime|Ação|Ficção científica,"Em um futuro próximo, a África do Sul decidiu substituir os seus policiais humanos por uma frota de robôs ultra resistentes e dotados de inteligência artificial. O criador destes modelos, o brilhante cientista Deon (Dev Patel), sonha em embutir emoções nos robôs, mas a diretora da empresa de segurança (Sigourney Weaver) desaprova a ideia. Um dia, ele rouba um modelo defeituoso e faz experiências nele, até conseguir criar Chappie (Sharlto Copley), um robô capaz de pensar e aprender por conta própria. Mas Chappie é roubado por um grupo de ladrões que precisa da ajuda para um assalto a banco. Quando Vincent (Hugh Jackman), um engenheiro rival de Deon, decide sabotar as experiências do colega de trabalho, a segurança do país e o futuro de Chappie correm riscos.",118.727,120.0,A última esperança da humanidade não é humana.,6.8,6524.0,en,/qX5T5GVAcq2UKaaiAx5SZp1AtlY.jpg,/cg93jYwHiDVkesAkllPfeiO6brm.jpg,k14544
120637.0,201088.0,Hacker,2015.0,Crime|Thriller|Ação,"O hacker Hathaway (Chris Hemsworth) é um gênio da codificação que foi condenado a 15 anos de prisão. Para sair da cadeia antes da conclusão da pena, ele aceita identificar e capturar um hacker que tem feito danos virtuais terríveis com consequências catastróficas no mundo real.",51.902,133.0,,5.4,1590.0,en,/sMEni1oAuBlToW53M3xOjntF1LO.jpg,/20M7sHjKS0MvuJEMV66tJFdz8YC.jpg,k10085
120799.0,87101.0,O Exterminador do Futuro: Gênesis,2015.0,Ficção científica|Ação|Thriller|Aventura,"John Connor, líder da resistência humana contra Skynet, envia Kyle Reese de volta a 1984 para proteger sua mãe, Sarah. Porém, Reese se surpreende ao encontrá-la com um exterminador que age como seu protetor, e descobre que o passado foi alterado.",108.31,126.0,Nova missão. Novo destino.,5.9,6879.0,en,/g4a5YLWwi6OCp8TcvxsUNrXMbN5.jpg,/3bsLapI6DxME6niIb74aSD71DRH.jpg,k4379|k14544
121231.0,270303.0,Corrente do Mal,2015.0,Terror|Mistério,"A jovem Jay (Maika Monroe) leva uma vida tranquila entre escola, paqueras e passeios no lago. Após uma transa, o garoto com quem passou a noite explica que ele carregava no corpo uma força maligna, transmissível às pessoas apenas pelo sexo. Enquanto vive o dilema de carregar a sina ou passá-la adiante, a jovem começa a ser perseguida por figuras estranhas que tentam matá-la e não são vistas por mais ninguém.",40.696,101.0,Algo apavorante está rondando os adolescentes de um subúrbio de Detroit.,6.6,4924.0,en,/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,/rGH9NafHyg3Of2cMY5oOVb7p4HA.jpg,k966|k6152|k10873
