movieId,tmdbId,title,release_date,genres,overview,popularity,runtime,tagline,vote_average,vote_count,original_language,backdrop_path,poster_path,keywords
143345.0,287947.0,Shazam!,2019.0,Ação|Comédia|Fantasia,"Billy Batson (Asher Angel) tem apenas 14 anos de idade, mas recebeu de um antigo mago o dom de se transformar num super-herói adulto chamado Shazam (Zachary Levi). Ao gritar a palavra SHAZAM!, o adolescente se transforma nessa sua poderosa versão adulta para se divertir e testar suas habilidades. Contudo, ele precisa aprender a controlar seus poderes para enfrentar o malvado Dr. Thaddeus Sivana (Mark Strong).",140.214,132.0,Apenas diga a palavra mágica.,7.1,6980.0,en,/qwgGtdlLMKYvT2tV8hLY22syRHN.jpg,/b5jbUHQ7DRHYbbKFR40d2kyr2zV.jpg,k2343|k9715|k9717|k207317
143361.0,302349.0,Deu a Louca nos Nazis 2,2019.0,Ação|Comédia|Fantasia|Ficção científica|Aventura,"Vinte anos após os eventos de Iron Sky, a antiga base lunar nazista tornou-se o último refúgio da humanidade. A Terra foi devastada por uma guerra nuclear, mas enterrada nas profundezas do deserto existe uma força que poderia salvar a humanidade - ou destruí-la de uma vez por todas. A verdade por trás da criação da humanidade será revelada quando um velho inimigo, liderar nossos heróis em uma aventura na Terra Oca. Para salvar a humanidade, eles devem lutar contra o Vril, uma antiga raça reptiliana que muda de forma e seu exército de dinossauros.",9.085,93.0,Vamos tornar a Terra grande de novo,5.1,236.0,en,/kEY6RjklHdwJfg5Wxnu20aAc618.jpg,/l5t2Nf1F7iQUKTrODg93xmQzZLj.jpg,k9951
165699.0,423204.0,Invasão ao Serviço Secreto,2019.0,Ação|Thriller,"Dedicado e sempre focado em seu trabalho, o agente do Serviço Secreto, Mike Banning vê sua vida mudar completamente da noite para o dia ao ser acusado de conspirar para o assassinato do presidente dos Estados Unidos. Quando percebe que todos estão atrás dele, Mike corre contra o tempo para descobrir o que realmente aconteceu enquanto foge de outros agentes.",54.528,122.0,Agora é pessoal.,6.5,2517.0,en,/k2WyDw2NTUIWnuEs5gT7wgrCQg6.jpg,/qinFqfMF2HrjplEK5uQliLyryAk.jpg,
169222.0,436339.0,Colo,2019.0,Drama,"Struggling against the crisis in Portugal, a mother doubles up jobs to pay the bills since her husband is unemployed. Their teenage daughter tries to keep living everyday life even if the money is running short, which makes everything uneasy. Escaping from their common reality, they slowly become strangers to one another, as the tension grows in silence and in guilt.",2.038,136.0,,5.8,6.0,pt,/pTv3NNGPX6OqXJxyBDNYoIev4vP.jpg,/aoLx589bt3tsatpZrCUrxNINPBK.jpg,
175195.0,431075.0,Morte Instantânea,2019.0,Terror|Thriller|Mistério,"Bird Fitcher (Madelaine Petsch) é uma adolescente tímida do Ensino Médio que pode contar nos dedos aqueles que pode chamar de amigo. Mas o que ela não imaginava era que, após encontrar uma câmera Polaroid amaldiçoada, sua vida seria transformada para sempre: estranhamente, todos que aparecem em alguma foto tirada pelo dispositivo têm um fim trágico e violento.",53.231,88.0,,5.7,640.0,en,/nzMdjuUZ6LR3XheCG5VGwm5vYEY.jpg,/nfLTCqZMlE7EN4iw5cOq4cfBQ5r.jpg,
175305.0,433074.0,School Life,2019.0,Documentary,"John and Amanda teach Latin, English and guitar at a fantastical stately home-turned-school. Nearly 50-year careers are drawing to a close for the pair who have become legends with the mantra: “Reading! ’Rithmetic! Rock ’n’ roll!” But for pupil and teacher alike, leaving is the hardest lesson.",1.4,100.0,Leaving is the hardest lesson to learn...,6.5,3.0,en,,/qeU3BmGQGpLaEOPd5dnR8WpVPfj.jpg,
185975.0,450487.0,Poderes Extraordinários,2019.0,Thriller|Drama|Ficção científica,"Em um futuro distópico, Ruth (Gugu Mbatha-Raw) é uma mulher com superpoderes capazes de abalar as estruturas do planeta. Após anos vivendo escondida, ela precisa retornar para casa, onde estão sua mãe e a filha, que herdou parte de suas habilidades. Juntas, elas lutarão para se manterem a salvo das mãos de cientistas gananciosos.",7.27,102.0,,5.9,137.0,en,/4ZIoJBeYRTrqxjJh9NP1Fi2AlWr.jpg,/fKJECMy7sikWhlCu0qUJkzZbF7J.jpg,
187529.0,511577.0,EGG,2019.0,Drama|Comedy,"Two couples and a surrogate lay bare the complications, contradictions, heartbreak, and absurdities implicit in how we think about motherhood.",3.531,90.0,,5.7,24.0,en,/5uaPWItpq4AArEcXYJJ9h3pEoqD.jpg,/92g91UIBj6U5MlqWNQ7Mqlenn2h.jpg,
187577.0,291984.0,A Morte e Vida de John F. Donovan,2019.0,Drama,"John F. Donovan é um jovem ator americano de talento, que pretende conquistar uma grande carreira na indústria. Mas os seus sonhos começam a se desfazer quando uma revista de fofoca descobre que ele se corresponde com um garotinho britânico de 11 anos de idade. As acusações maliciosas sobre a relação entre Donovan e a criança criam uma tormenta na vida do ator.",8.071,127.0,,7.0,574.0,en,/3vVUbzJ0W8pd18uMLngzd3oHbu9.jpg,/2bhI7Ivk7VmvUaJaDTxJUgOXp1E.jpg,k264384
187583.0,463088.0,Dieta de Gladiadores,2019.0,Documentário,"The Game Changers é um documentário de 2018 sobre os benefícios da alimentação à base de plantas para atletas. Ele abrange várias histórias de sucesso de atletas de origem vegetal, faz referência a estudos científicos e aborda outros argumentos para dietas baseadas em plantas que se estendem a não atletas",9.672,88.0,,7.3,217.0,en,/uUfpJQ9Jh9CcHIkmNKWYywaYERF.jpg,/eufF3xEif5EZ1gTjdubw3KWh9xU.jpg,
188659.0,451918.0,Little Woods,2019.0,Drama|Thriller,"Descrito como um faroeste moderno, narra a história de duas irmãs que são forçadas a trabalhar fora da lei para melhorarem suas condições de vida.",4.433,103.0,,6.0,42.0,en,/5PJWfJOZz9NsJdciBeo1LKjOsqQ.jpg,/nbmevOFXOtx3n2pfj4gtSxpcSFh.jpg,
189019.0,472648.0,The Rape of Recy Taylor,2019.0,Documentary|History,"Recy Taylor, a 24-year-old black mother and sharecropper, was gang raped by six white boys in 1944 Alabama. Common in Jim Crow South, few women spoke up in fear for their lives. Not Recy Taylor, who bravely identified her rapists. The NAACP sent its chief rape investigator Rosa Parks, who rallied support and triggered an unprecedented outcry for justice. The film exposes a legacy of physical abuse of black women and reveals Rosa Parks’ intimate role in Recy Taylor’s story.",4.968,91.0,She spoke up,7.4,7.0,en,/5Em1YxpkbImZYhm9ZG9YjmYAUQY.jpg,/uu143OjYA28w6sq2RVVemVwnTcF.jpg,
189891.0,322520.0,Hal,2019.0,Documentary,"Hal Ashby's obsessive genius led to an unprecedented string of Oscar®-winning classics, including Harold and Maude, Shampoo and Being There. But as contemporaries Coppola, Scorsese and Spielberg rose to blockbuster stardom in the 1980s, Ashby's uncompromising nature played out as a cautionary tale of art versus commerce.",2.873,90.0,Believe In Cinema.,6.3,4.0,en,/qBVVCW6CZFF14se1cTZ3F2TsyET.jpg,/zwtegwJ5iLEpnd6UVzyYlJHsH33.jpg,
